epoch,iteration,loss,gap,gradients,complementary,agency_id
3,14,-941.00366,0.006408753,2.4965136,0.15412060879058487,1
3,15,-941.05865,0.005844045,0.974449,0.08552342512946964,1
3,16,-941.10834,0.005279439,2.351739,0.12784000194316528,1
3,17,-941.1542,0.004870577,0.83426315,0.035361800774775055,1
3,18,-941.1915,0.003968905,2.2143419,0.12203540004710334,1
3,19,-941.20544,0.0014785529,0.75123054,0.02433965183792471,1
3,20,-941.20056,0.0005187829,2.1930676,0.12129921334836997,1
4,0,-936.6467,0.48434865,-2.374812,0.1427373378279905,1
4,1,-936.8145,0.01791344,-2.0426292,0.3075450613701207,1
4,2,-936.9704,0.016639771,-0.58017856,0.19049332614618444,1
4,3,-937.08435,0.012161818,0.87460774,0.2939985938690744,1
4,4,-937.17755,0.009945815,1.187884,0.18944688768751425,1
4,5,-937.23315,0.00593303,2.6460917,0.19565655615046632,1
4,6,-937.25995,0.0028588867,2.9550097,0.10738133030768655,1
4,7,-937.263,0.0003256042,4.4087133,0.09884522308277018,1
5,0,-934.5838,0.28552884,0.6503951,0.4445594861396689,1
5,1,-934.7106,0.01356433,2.1174793,0.4248680803407818,1
5,2,-934.8121,0.010859133,2.4342983,0.36936865265582836,1
5,3,-934.8851,0.0078088474,3.8976593,0.24888085776879856,1
5,4,-934.91656,0.0033687712,4.210413,0.2139975858888441,1
5,5,-934.934,0.0018671245,5.6685843,0.036695682467738834,1
5,6,-934.9187,0.0016385994,4.2209754,0.2119329282069676,1
5,7,-934.9342,0.0016582115,5.6791396,0.03876726196310365,1
5,8,-934.9175,0.0017887496,4.230663,0.2100538811833843,1
5,9,-934.9364,0.0020238042,5.6889763,0.040673185299379654,1
5,10,-934.91736,0.0020368197,4.2396526,0.20831683592840258,1
5,11,-934.9332,0.0016973843,5.697981,0.042404783553422476,1
5,12,-934.9164,0.0018018081,4.2483783,0.20666947779798997,1
5,13,-934.933,0.0017757269,5.7066383,0.04405045117569717,1
5,14,-934.9214,0.0012403756,4.2566676,0.20511091506809956,1
5,15,-934.9327,0.001207749,5.7147617,0.04558626736920246,1
5,16,-934.9207,0.0012795456,4.2644324,0.20365390723948806,1
5,17,-934.9301,0.0010053702,5.7225037,0.04704125734360698,1
5,18,-934.9186,0.001233851,4.271758,0.2022796422189129,1
5,19,-934.93243,0.0014819452,5.7300696,0.04844976036821199,1
5,20,-934.9185,0.0014884515,4.2789555,0.20094420974969474,1
5,21,-934.93604,0.0018736487,5.7373123,0.04979257524851732,1
5,22,-934.9224,0.0014558044,4.285889,0.19966593948201114,1
5,23,-934.93414,0.0012534462,5.744185,0.051065815606394636,1
5,24,-934.91986,0.0015276184,4.2925506,0.1984419957391026,1
5,25,-934.9312,0.0012142793,5.7508073,0.052281126035076696,1
5,26,-934.9162,0.0016059629,4.2988877,0.1972725305053101,1
5,27,-934.9307,0.0015537614,5.757241,0.05346822730350572,1
5,28,-934.9216,0.0009792462,4.3052993,0.19610625640156817,1
6,0,-933.22076,0.18289708,3.866309,0.47771515688463256,1
6,1,-933.29846,0.008325763,4.184154,0.4585574674817406,1
6,2,-933.3595,0.0065397252,5.648537,0.2056755465690543,1
6,3,-933.3764,0.0018113855,5.9860425,0.2052722829354252,1
6,4,-933.3816,0.00055583025,7.442347,0.12602585740876057,1
7,0,-932.3914,0.10552928,5.8136306,0.6247386765799424,1
7,1,-932.46796,0.008208794,6.1232114,0.3306932463592555,1
7,2,-932.49927,0.0033578672,7.5856843,0.2743630549372753,1
7,3,-932.51715,0.0019177818,7.8892426,0.10502841981054682,1
7,4,-932.5041,0.0014006738,7.587211,0.2734128272222473,1
7,5,-932.51483,0.0011519722,7.890749,0.1059815668920514,1
7,6,-932.5008,0.0015054009,7.5888176,0.2724578401577323,1
7,7,-932.51434,0.0014530609,7.892244,0.10691370660977857,1
7,8,-932.4994,0.00160358,7.590189,0.27154405113077357,1
7,9,-932.51575,0.0017541483,7.89379,0.10782605265064878,1
7,10,-932.50116,0.0015643063,7.5916896,0.2706490927939195,1
7,11,-932.5166,0.0016559652,7.8952274,0.10872888407447452,1
7,12,-932.49994,0.0017868419,7.593185,0.26975048479883706,1
7,13,-932.5185,0.0019897788,7.896687,0.1096201002327722,1
7,14,-932.5065,0.0012894034,7.5946083,0.2688704855852399,1
7,15,-932.51855,0.0012959654,7.898058,0.11047846228188973,1
7,16,-932.50433,0.0015250305,7.595938,0.26802143515373267,1
7,17,-932.5186,0.0015315989,7.8994102,0.11134559635207116,1
7,18,-932.5022,0.0017606573,7.5972214,0.2671647191217292,1
7,19,-932.5188,0.0017803243,7.9007607,0.1121850703891741,1
7,20,-932.5025,0.0017475666,7.598616,0.26633770517607047,1
7,21,-932.5167,0.0015250567,7.9020505,0.1130127696924094,1
7,22,-932.50323,0.0014464909,7.5998015,0.2655294495859663,1
7,23,-932.5193,0.0017214145,7.9033036,0.11382220765383977,1
7,24,-932.5036,0.0016821137,7.601057,0.2647047851857985,1
7,25,-932.51245,0.00094906846,7.9045253,0.11462385299940674,1
8,0,-931.80884,0.07450515,6.5105495,0.6389104569627939,1
8,1,-931.88116,0.007761963,6.8204293,0.40642016781918944,1
8,2,-931.9216,0.0043358826,8.286968,0.2440027293902709,1
8,3,-931.9251,0.0003798645,8.590461,0.16268147940777075,1
9,0,-931.4553,0.05003077,7.417389,0.5745313169699315,1
9,1,-931.514,0.006297112,7.7261796,0.39485815375944594,1
9,2,-931.54364,0.0031843951,9.192235,0.12782787153559205,1
9,3,-931.5331,0.0011335037,9.494565,0.30063408553533577,1
9,4,-931.5398,0.0007207331,9.193858,0.12893779034188194,1
10,0,-931.2558,0.029766276,8.739745,0.31847798626222357,1
10,1,-931.2707,0.0015991931,10.203595,0.05200562073852429,1
10,2,-931.25195,0.0020120672,9.809789,0.36478851526324735,1
10,3,-931.2702,0.001959675,10.108184,0.0863548579923948,1
10,4,-931.24866,0.002313551,9.808377,0.3626695291132478,1
10,5,-931.26886,0.0021694137,10.106945,0.08844703885567166,1
10,6,-931.257,0.0012714717,9.80748,0.3606738521077422,1
10,7,-931.27216,0.0016254073,10.105905,0.09044633192687712,1
10,8,-931.2515,0.002215237,9.806408,0.35871621198936054,1
10,9,-931.2721,0.0022087316,10.104839,0.09237280073404008,1
10,10,-931.2517,0.0021890209,9.805483,0.356841149798053,1
10,11,-931.2691,0.0018679182,10.104014,0.09423218778673952,1
10,12,-931.24896,0.0021628123,9.804606,0.35503122244752383,1
10,13,-931.273,0.0025823226,10.103375,0.09604462586726707,1
10,14,-931.2504,0.002424961,9.803827,0.35326235185950833,1
10,15,-931.2678,0.0018679207,10.102503,0.09777598756691575,1
10,16,-931.2583,0.0010224218,9.803431,0.35155159114535667,1
10,17,-931.2708,0.0013435807,10.101875,0.09946368480320207,1
10,18,-931.2518,0.0020448368,9.8026495,0.3498912409204422,1
10,19,-931.269,0.0018482556,10.101321,0.10112432629620176,1
10,20,-931.257,0.0012845795,9.80222,0.3482805302206297,1
10,21,-931.26935,0.0013239204,10.100758,0.10274173985274615,1
10,22,-931.25183,0.0018809908,9.801523,0.34669980320277105,1
10,23,-931.2677,0.0017040655,10.100152,0.10428148527052805,1
10,24,-931.2514,0.0017499144,9.8010845,0.34517326701295775,1
10,25,-931.26996,0.0019924466,10.099744,0.10580053131934501,1
10,26,-931.2517,0.001959637,9.800704,0.34368430145607753,1
10,27,-931.2637,0.0012846034,10.099181,0.10726750162591318,1
10,28,-931.2552,0.000911008,9.800404,0.3422168437360919,1
11,0,-931.06824,0.020985954,9.451615,0.2718525815537364,1
11,1,-931.0764,0.0008784223,10.916577,0.10930004952159678,1
12,0,-930.93243,0.014585743,9.052487,0.4659679978131959,1
12,1,-930.9658,0.0035863216,10.520555,0.2945189174666846,1
12,2,-930.97516,0.001003085,10.818358,0.18500102487488826,1
12,3,-930.95984,0.0016455675,10.521636,0.2940523260410111,1
12,4,-930.96783,0.00085885613,10.819534,0.18547629191603932,1
13,0,-930.88446,0.00809685,10.180182,0.4554568035597792,1
13,1,-930.90155,0.0018358716,10.480156,0.1704726826497088,1
13,2,-930.904,0.00026226256,11.9423895,0.22570720206446873,1
14,0,-930.85657,0.0048321877,10.2366495,0.2918304718538269,1
14,1,-930.8709,0.001540867,11.702292,0.11015648838563763,1
14,2,-930.8511,0.0021309534,10.240692,0.290730262222354,1
14,3,-930.86774,0.0017900391,11.706462,0.11127504962934627,1
14,4,-930.8525,0.0016392005,10.244737,0.2896289138820644,1
14,5,-930.86633,0.0014884184,11.710366,0.11235059794589652,1
14,6,-930.85535,0.0011802262,10.248818,0.2885269166081539,1
14,7,-930.8709,0.0016720069,11.714402,0.11343959866208723,1
14,8,-930.85205,0.002026045,10.252515,0.28751364465736745,1
14,9,-930.8659,0.0014884191,11.718251,0.11447836086957253,1
14,10,-930.8544,0.001239238,10.256452,0.28645761694690225,1
14,11,-930.8679,0.001455631,11.722035,0.11550931626165213,1
14,12,-930.8563,0.0012457921,10.260245,0.28543182180643595,1
14,13,-930.8662,0.001062215,11.725747,0.1165223134784874,1
14,14,-930.8563,0.0010622037,10.26373,0.28447564175933415,1
14,15,-930.8687,0.0013310472,11.729354,0.11750483306468595,1
14,16,-930.8591,0.0010359737,10.267422,0.28347679482571664,1
14,17,-930.86584,0.0007278118,11.732917,0.11847109708582752,1
15,0,-930.81067,0.0051995926,10.030742,0.40256469394114447,1
15,1,-930.8269,0.0017442164,11.497924,0.11303111198438565,1
15,2,-930.816,0.0011737191,11.790919,0.38741386597496924,1
15,3,-930.8301,0.0015147055,11.495992,0.11478156853935495,1
15,4,-930.81757,0.0013441988,11.789054,0.38572762655687615,1
15,5,-930.83295,0.0016524033,11.494208,0.11643595657643264,1
15,6,-930.8148,0.001947443,11.7872,0.3841000462801946,1
15,7,-930.8302,0.0016524082,11.492279,0.11808591644642519,1
15,8,-930.8122,0.0019343346,11.785473,0.38246569779307177,1
15,9,-930.8338,0.0023212463,11.490654,0.11968263610442638,1
15,10,-930.8153,0.0019867835,11.783795,0.3809202717544172,1
15,11,-930.8279,0.0013507773,11.488866,0.12124144148235061,1
15,12,-930.82007,0.0008393066,11.782292,0.3793652701962979,1
16,0,-930.81445,0.0014425582,11.341244,0.19692588035427327,1
16,1,-930.80115,0.0014294648,11.63747,0.30812589205449115,1
16,2,-930.8147,0.0014557142,11.342369,0.19752749499203048,1
16,3,-930.80115,0.001455693,11.638645,0.30755751376418533,1
16,4,-930.809,0.000845888,11.343381,0.1981290863168752,1
17,0,-930.7873,0.0014885006,11.399853,0.1906512664228733,1
17,1,-930.77905,0.00088524475,11.107242,0.3198183619603488,1
18,0,-930.76056,0.0028721276,11.166387,0.22158568218391395,1
18,1,-930.76764,0.00076067663,12.628711,0.19680715156196035,1
19,0,-930.76196,0.00015082382,11.125812,0.24586089547232604,1
20,0,-930.7602,3.9345345e-05,12.444855,0.09890600423068936,1
21,0,-930.74725,0.0014295476,10.941035,0.34793295076689645,1
21,1,-930.7581,0.0011672619,12.406657,0.07636641970436624,1
21,2,-930.74347,0.0015738178,10.951305,0.34515204266309496,1
21,3,-930.76086,0.0018689381,12.417271,0.07921923626706,1
21,4,-930.74426,0.001783655,10.960793,0.3425759039368946,1
21,5,-930.7565,0.0013115344,12.426582,0.08174634521352668,1
21,6,-930.74493,0.0012393838,10.969617,0.3401896433943345,1
21,7,-930.75684,0.0012787451,12.435399,0.08414490756209385,1
21,8,-930.7432,0.0014623412,10.9776535,0.33800218585723957,1
21,9,-930.76196,0.0020132076,12.443702,0.08638654495788008,1
21,10,-930.74457,0.0018689011,10.985306,0.3359032449760401,1
21,11,-930.7585,0.0014951488,12.4512415,0.08845551680244057,1
21,12,-930.7427,0.0016984112,10.99255,0.3339164698218866,1
21,13,-930.75586,0.0014164596,12.458444,0.09043109280231813,1
21,14,-930.74677,0.000977081,10.999577,0.3319966178492552,1
22,0,-930.7543,0.00017049734,12.323392,0.03649606649519418,1
23,0,-930.73004,0.0027738607,12.546909,0.4575518350579948,1
23,1,-930.74945,0.0020853714,12.25405,0.0735308278071803,1
23,2,-930.7359,0.001455795,12.546197,0.45417095738142876,1
23,3,-930.749,0.0014099121,12.253148,0.07689974957594359,1
23,4,-930.72925,0.0021246749,12.545104,0.4509820125212964,1
23,5,-930.7522,0.0024657245,12.252444,0.08005022418401116,1
23,6,-930.73535,0.0018099021,12.544449,0.447951712784653,1
23,7,-930.74854,0.0014164707,12.251492,0.08314031864425786,1
23,8,-930.7327,0.0016984293,12.543434,0.4450322167931707,1
23,9,-930.7557,0.0024657152,12.250842,0.08602757217250694,1
23,10,-930.73627,0.0020853141,12.542705,0.44227534224479115,1
23,11,-930.7522,0.0017115672,12.249877,0.08883778074428506,1
23,12,-930.73236,0.0021312253,12.541997,0.4396391513939382,1
23,13,-930.7522,0.0021312707,12.249104,0.09147544445818667,1
23,14,-930.73724,0.0016066161,12.541163,0.43705930112324154,1
23,15,-930.75745,0.0021706058,12.248508,0.09403668796241504,1
23,16,-930.7325,0.0026820498,12.540299,0.4346057530865674,1
23,17,-930.7552,0.002439485,12.247719,0.09651569552892288,1
23,18,-930.7321,0.002478771,12.53954,0.432191118736642,1
23,19,-930.7491,0.0018230567,12.246755,0.09890541293019102,1
23,20,-930.7333,0.0016984283,12.538932,0.4299239012427047,1
23,21,-930.7486,0.0016459952,12.246029,0.10121324688154232,1
23,22,-930.7296,0.0020394265,12.538082,0.4276645465555949,1
23,23,-930.75226,0.0024329347,12.245423,0.1034704477511923,1
23,24,-930.73413,0.0019476118,12.537479,0.42551264153994356,1
23,25,-930.75616,0.0023673454,12.244759,0.10564946160102788,1
23,26,-930.7339,0.0023935197,12.536728,0.42340929563377944,1
23,27,-930.74896,0.0016197631,12.243946,0.10772775786615323,1
23,28,-930.73193,0.0018295812,12.536025,0.42135710899605766,1
23,29,-930.747,0.0016197665,12.243197,0.10980867610632572,1
23,30,-930.73364,0.001436126,12.535338,0.41937197197934256,1
23,31,-930.75275,0.0020525747,12.242683,0.11178200992057441,1
23,32,-930.734,0.002013187,12.534781,0.41744368704982787,1
23,33,-930.7504,0.0017640332,12.242,0.11373194093991401,1
23,34,-930.7353,0.0016262919,12.534135,0.41553565502096507,1
23,35,-930.7501,0.0015935297,12.241309,0.11563719969191293,1
23,36,-930.7296,0.002203364,12.533417,0.4136955125622374,1
23,37,-930.7541,0.002629668,12.24067,0.11748041084608474,1
23,38,-930.7347,0.0020853176,12.532834,0.4118840493616176,1
23,39,-930.7561,0.0023017665,12.240087,0.11928950525459214,1
23,40,-930.73126,0.0026689386,12.532132,0.41010780027901933,1
23,41,-930.75,0.0020132335,12.23943,0.12105140214245107,1
23,42,-930.7343,0.0016853113,12.531653,0.4084195343805372,1
23,43,-930.7503,0.0017181284,12.238942,0.12277815506225902,1
23,44,-930.73285,0.0018754819,12.530945,0.4067207464363918,1
23,45,-930.7505,0.0018951904,12.238327,0.12444561282953022,1
23,46,-930.73285,0.0018951545,12.530415,0.40508270092570814,1
23,47,-930.7515,0.002006672,12.237813,0.12609605915731592,1
23,48,-930.7413,0.0011016803,12.530042,0.4034618539254211,1
23,49,-930.7473,0.0006492116,12.237083,0.1277429203530609,1
24,0,-930.7323,0.0009639809,12.47125,0.3717268538514986,1
25,0,-930.75653,0.0016394233,12.212073,0.14264933287195447,1
25,1,-930.7385,0.0019344877,12.504722,0.38777934916804213,1
25,2,-930.7514,0.0013836774,12.212062,0.14402750467482997,1
25,3,-930.733,0.0019804018,12.504776,0.38648705023924634,1
25,4,-930.74945,0.001770593,12.212026,0.14532594190997372,1
25,5,-930.7369,0.0013508729,12.504791,0.38517839092029743,1
25,6,-930.74805,0.0012000635,12.212036,0.14662723553569398,1
25,7,-930.7379,0.0010885692,12.504779,0.3839187018557861,1
25,8,-930.7478,0.0010623501,12.211929,0.14789982224035705,1
25,9,-930.73785,0.0010688965,12.50473,0.3826620797119631,1
25,10,-930.7473,0.0010164462,12.211896,0.14916179618570524,1
25,11,-930.7376,0.0010426665,12.504672,0.3814215321345955,1
25,12,-930.74695,0.001003331,12.211873,0.1503964842068631,1
25,13,-930.7343,0.0013574342,12.504666,0.38022091462543034,1
25,14,-930.7448,0.0011279316,12.211823,0.15160916297007057,1
25,15,-930.74066,0.00044592144,12.504666,0.3790020151503697,1
26,0,-930.7484,0.00038690242,12.244458,0.13510599314422458,1
27,0,-930.7425,0.0002491914,12.476848,0.36351395685419635,1
28,0,-930.74854,0.00040001777,12.216415,0.1513759091183052,1
29,0,-930.7426,0.00023607606,12.449295,0.34808659599703634,1
30,0,-930.7466,0.00019017237,12.188549,0.16760264015920256,1
31,0,-930.74316,0.00017705704,12.421754,0.3326218791724121,1
32,0,-930.74615,0.0001442687,12.160928,0.1838185799038333,1
33,0,-930.74225,0.00027542206,12.394349,0.31722046508276,1
34,0,-930.7431,0.00018361471,12.133418,0.19997226979554247,1
35,0,-930.7415,0.00035411408,12.367028,0.30177552675070274,1
36,0,-930.74756,0.00029509506,12.106055,0.2161428327399051,1
37,0,-930.7363,0.00091151585,12.34021,0.2866091434097863,1
38,0,-930.74316,0.00017705704,12.079013,0.23216641416323114,1
39,0,-930.7414,0.00036722943,12.313336,0.27128892475426863,1
40,0,-930.7399,0.0005246135,12.05246,0.2479926129444152,1
41,0,-930.7395,0.0005705171,12.286925,0.2562082233672906,1
42,0,-930.7463,0.00015738403,12.026273,0.26370585943734187,1
43,0,-930.741,0.00040657542,12.261523,0.24155293352917795,1
44,0,-930.744,8.524968e-05,12.001279,0.2788461011437728,1
45,0,-930.74445,3.9346007e-05,12.236859,0.22719524498320234,1
46,0,-930.74097,0.0004131331,11.977188,0.2935826614769219,1
47,0,-930.74255,0.00024263372,12.213006,0.2132692446357917,1
48,0,-930.743,0.00019673005,11.954181,0.3078856618181665,1
49,0,-930.7448,0.0,12.190757,0.19994436469481988,1
50,0,-930.7387,0.0006557668,11.932889,0.3213196961393254,1
51,0,-930.7425,0.0002491914,12.169983,0.18734379048228553,1
52,0,-930.736,0.0009443042,11.914021,0.3338828272410055,1
53,0,-930.74725,0.00026230674,12.151702,0.17572879206948736,1
54,0,-930.7355,0.0010033232,11.899429,0.34467316793079067,1
54,1,-930.7424,0.000741024,12.195371,0.1958624642207075,1
55,0,-930.73724,0.00019017428,11.939918,0.3247833112334047,1
56,0,-930.7449,0.001009891,12.178704,0.18533503439144994,1
56,1,-930.74255,0.0002491914,11.890091,0.3541578351787204,1
57,0,-930.7464,0.0001639417,12.130268,0.15799376389908795,1
58,0,-930.73596,0.0009574195,11.895977,0.3566432614668867,1
59,0,-930.7499,0.0005377287,12.138465,0.15716608752733427,1
60,0,-930.73975,0.0005508441,11.91069,0.3550679846091178,1
61,0,-930.748,0.00033444105,12.156434,0.16080336038398002,1
62,0,-930.73926,0.00060330547,11.9239,0.3529682719531972,1
63,0,-930.7505,0.00060330547,12.171838,0.16428212517755725,1
64,0,-930.7391,0.00062297843,11.936906,0.3500875664048628,1
65,0,-930.74774,0.00030821038,12.186348,0.16815473091455146,1
66,0,-930.74335,0.0001639417,11.949946,0.34666794522766037,1
67,0,-930.7448,6.557668e-06,12.20065,0.17241196488259902,1
68,0,-930.73627,0.00092463114,11.962868,0.34269401107814684,1
69,0,-930.74475,1.3115336e-05,12.214412,0.17674003610704858,1
70,0,-930.7413,0.00038690242,11.976051,0.3383936296370938,1
71,0,-930.7467,0.00019673002,12.228581,0.1815409924103193,1
72,0,-930.73676,0.00087216974,11.989867,0.3334133242897484,1
73,0,-930.75287,0.0008590545,12.242879,0.18663899925269334,1
74,0,-930.73737,0.0008065931,12.00389,0.3280214643227713,1
75,0,-930.74634,0.00015738403,12.2575655,0.1922036131269067,1
76,0,-930.74304,0.00019673002,12.018224,0.322430261021213,1
77,0,-930.74915,0.00045903676,12.272469,0.197997777905537,1
78,0,-930.7416,0.00035411405,12.033279,0.31628622418925073,1
79,0,-930.7474,0.00026886436,12.287562,0.20410162433262258,1
80,0,-930.7399,0.0005311711,12.048169,0.30998506503207207,1
81,0,-930.74805,0.00034099873,12.30276,0.21029114603480537,1
82,0,-930.743,0.00020328771,12.063316,0.3034875295978606,1
83,0,-930.7492,0.0004655944,12.318307,0.21680002974230206,1
84,0,-930.7391,0.00062297843,12.07895,0.29663440710974953,1
85,0,-930.74475,1.3115336e-05,12.333786,0.2233167507188417,1
86,0,-930.7424,0.00026886436,12.094222,0.28988150909855054,1
87,0,-930.74713,0.0002426337,12.3494005,0.2299963141793621,1
88,0,-930.737,0.0008459391,12.109891,0.28282591298845833,1
89,0,-930.7413,0.00038690242,12.36496,0.2367194588066468,1
90,0,-930.74365,0.00013115336,12.125161,0.2759680830286146,1
91,0,-930.74536,5.2461342e-05,12.380532,0.24353021562428503,1
92,0,-930.74615,0.00013771103,12.141205,0.26866181192726063,1
93,0,-930.7439,0.000104922685,12.396527,0.25061253165432146,1
94,0,-930.74097,0.00041969074,12.157078,0.2612378797492549,1
95,0,-930.73816,0.00072134344,12.4121275,0.2575954761038446,1
96,0,-930.7449,0.0,12.172539,0.2540945005346534,1
97,0,-930.7456,7.869201e-05,12.427818,0.2645390135938565,1
98,0,-930.7466,0.0001836147,12.188624,0.2465567040481389,1
99,0,-930.747,0.00022951838,12.443791,0.2717843712662571,1
